id,carat,cut,color,clarity,depth,table,x,y,z,price
17925,0.41,Very Good,F,VS2,62.8,58.0,4.69,4.73,2.96,863
4086,1.01,Good,F,SI2,61.5,61.0,6.33,6.38,3.91,3895
14684,0.32,Very Good,H,VS1,63.0,55.0,4.4,4.42,2.78,561
2072,1.15,Ideal,H,SI2,62.0,56.0,6.68,6.75,4.16,4870
14212,0.32,Ideal,G,VVS2,61.3,56.0,4.44,4.43,2.72,936
18025,1.02,Ideal,G,IF,62.5,57.0,6.44,6.37,4.0,8311
5648,0.53,Good,E,VS2,63.7,55.0,5.15,5.12,3.27,1727
22824,0.34,Ideal,E,VS2,62.2,55.0,4.48,4.49,2.79,745
10574,1.5,Good,G,SI1,63.7,59.0,7.19,7.23,4.59,10428
17073,0.3,Very Good,G,VS2,63.5,59.0,4.22,4.17,2.66,644
3832,0.9,Good,G,SI2,61.8,56.0,6.11,6.16,3.79,3253
18186,0.35,Ideal,G,VS2,62.5,53.0,4.53,4.56,2.84,615
17273,0.9,Very Good,I,SI1,60.5,58.0,6.22,6.27,3.78,3220
18294,0.28,Ideal,E,VVS2,62.1,56.0,4.21,4.19,2.61,828
6960,0.31,Ideal,G,VS2,62.1,54.0,4.34,4.36,2.7,511
14403,0.32,Very Good,I,VS2,63.0,56.0,4.38,4.42,2.77,449
1612,0.5,Ideal,H,VS2,60.3,55.0,5.16,5.21,3.13,1306
22267,0.52,Ideal,G,VS1,62.4,55.1,5.11,5.15,3.2,1758
786,0.51,Ideal,D,VS2,62.1,56.0,5.16,5.11,3.19,1882
6705,0.92,Ideal,I,SI1,61.8,57.0,6.27,6.25,3.87,3323
4897,1.2,Ideal,J,VS2,62.2,54.0,6.84,6.8,4.24,4106
7184,0.91,Premium,E,I1,59.6,59.0,6.29,6.32,3.76,2464
4899,0.84,Fair,I,VS2,65.1,57.0,5.91,5.85,3.83,2359
8867,0.33,Premium,G,VVS1,60.4,59.0,4.47,4.44,2.69,1114
7901,2.0,Ideal,G,SI2,62.2,57.0,8.13,8.0,5.02,11988
12915,0.31,Ideal,F,VVS1,62.0,55.0,4.33,4.35,2.69,815
19424,1.7,Very Good,G,VS2,61.6,58.0,7.63,7.67,4.71,16086
26637,1.14,Ideal,G,VS2,62.0,55.0,6.68,6.77,4.17,7371
4008,1.06,Premium,E,VS2,61.3,58.0,6.52,6.56,4.01,7275
18813,0.32,Ideal,G,SI2,62.5,57.0,4.35,4.38,2.73,421
16436,0.54,Premium,E,SI1,62.2,61.0,5.24,5.15,3.23,1375
12673,1.51,Premium,E,SI1,60.3,58.0,7.47,7.43,4.49,12336
24877,0.31,Ideal,E,VS2,62.0,56.0,4.36,4.38,2.71,589
8814,0.31,Ideal,G,IF,62.1,54.0,4.37,4.39,2.72,891
8459,0.35,Ideal,D,VVS1,61.5,57.0,4.55,4.52,2.79,1247
130,0.4,Premium,D,SI2,60.4,59.0,4.8,4.83,2.91,666
20549,0.5,Ideal,G,VVS2,62.3,56.0,5.09,5.05,3.16,1935
10775,1.21,Premium,I,SI1,61.8,59.0,6.85,6.81,4.22,5276
4863,1.2,Very Good,F,VS2,61.8,58.0,6.75,6.78,4.18,9007
20319,1.06,Very Good,F,SI1,,57.0,6.58,6.68,4.06,5142
4815,0.56,Ideal,G,VS1,62.0,56.0,5.28,5.3,3.28,1822
13661,0.7,Very Good,F,VVS1,63.0,60.0,5.59,5.62,3.53,3261
24707,1.51,Very Good,G,VS1,60.2,63.0,7.36,7.39,4.44,12317
7796,1.53,Very Good,E,SI2,59.3,60.0,7.44,7.46,4.42,8270
26095,1.01,Ideal,I,VS1,62.6,56.0,6.42,6.36,4.0,4808
3797,0.35,Ideal,I,VVS1,61.6,55.0,4.55,4.58,2.81,628
3392,0.32,Ideal,E,VS2,62.0,55.0,4.41,4.37,2.72,804
18877,0.76,Ideal,F,VS2,61.6,55.0,5.88,5.9,3.63,2725
22608,1.56,Premium,D,SI2,61.1,56.0,7.54,7.45,4.58,8858
16489,0.61,Ideal,D,SI1,62.1,55.0,5.42,5.43,3.37,1752
10082,0.33,Premium,G,VS2,59.3,61.0,4.51,4.49,2.67,743
19763,0.5,Premium,D,SI1,61.3,60.0,5.15,5.1,3.14,1279
19756,0.24,Ideal,G,IF,60.8,58.0,4.01,4.05,2.44,559
18369,0.72,Very Good,J,VS1,62.3,57.0,5.73,5.77,3.58,2136
18787,0.96,Premium,I,SI2,61.3,60.0,6.45,6.25,3.9,2669
9235,1.02,Ideal,G,I1,61.5,56.0,6.49,6.46,3.98,3382
19301,0.4,Ideal,G,VVS1,61.2,56.0,4.74,4.8,2.92,1059
8446,0.3,Ideal,F,VVS1,61.1,56.0,4.33,4.38,2.66,814
15811,0.5,Very Good,E,VS2,61.3,62.0,5.05,5.1,3.11,1407
9331,1.17,Ideal,G,VS2,61.3,56.0,6.81,6.79,4.17,7548
22362,0.36,Ideal,E,VS2,61.7,55.0,4.57,4.6,2.83,742
15151,1.51,Ideal,J,VS2,,56.0,7.37,7.4,4.54,8203
12512,0.57,Very Good,J,VS1,62.9,57.0,5.25,5.28,3.31,1270
8036,1.0,Good,F,SI2,62.7,57.0,6.29,6.34,3.96,4081
25770,0.52,Fair,E,VVS2,57.2,64.0,5.27,5.36,3.04,2079
3520,1.01,Premium,H,VS2,60.7,61.0,6.47,6.39,3.9,4921
6763,0.72,Very Good,F,VVS2,59.2,63.0,5.77,5.86,3.44,3952
16170,1.57,Ideal,F,SI1,61.1,55.0,7.55,7.53,4.61,12432
7852,0.55,Ideal,D,VS2,60.2,56.0,5.33,5.38,3.22,2459
116,0.31,Ideal,E,VVS1,60.2,61.0,4.4,4.43,2.66,865
14053,0.4,Very Good,E,SI2,63.1,57.0,4.72,4.7,2.97,798
5738,1.35,Very Good,H,VVS2,63.1,56.0,6.95,7.03,4.41,8644
24393,2.17,Ideal,I,SI1,62.1,57.0,8.26,8.32,5.15,16716
24681,0.95,Premium,H,SI2,58.8,60.0,6.45,6.38,3.77,3652
18792,0.31,Ideal,H,VS1,62.0,53.0,4.34,4.37,2.7,562
19620,0.3,Premium,G,VS2,61.8,60.0,4.29,4.25,2.64,630
21194,0.45,Premium,I,SI1,60.3,59.0,4.99,4.93,2.99,941
9771,1.0,Good,I,VS2,59.7,64.0,6.51,6.45,3.87,4155
4469,0.32,Very Good,D,SI1,63.2,54.0,4.38,4.36,2.76,756
15783,0.7,Ideal,E,SI1,61.6,57.0,5.71,5.76,3.53,2846
9957,0.3,Ideal,H,VS1,62.4,55.0,4.32,4.34,2.7,545
3935,0.83,Ideal,I,SI2,61.2,59.0,6.03,6.06,3.7,2444
21687,1.02,Good,H,VS1,59.8,63.0,6.54,6.61,3.93,5598
7007,1.34,Ideal,G,VS1,62.7,57.0,7.1,7.04,4.43,10070
4817,0.7,Very Good,E,VS1,62.5,56.0,5.64,5.68,3.54,3063
19465,1.7,Premium,H,VS2,60.6,58.0,7.72,7.65,4.66,10333
20077,0.9,Premium,I,SI2,60.6,60.0,6.28,6.23,3.79,2948
1143,1.1,Premium,H,SI2,59.5,57.0,6.81,6.74,4.03,4004
16256,1.51,Good,G,VS2,64.2,54.0,7.18,7.27,4.64,11640
26964,0.33,Ideal,H,IF,61.9,55.0,4.44,4.42,2.74,1114
1315,0.9,Premium,I,VS2,63.0,59.0,6.1,6.06,3.83,3292
23520,0.5,Premium,F,VS2,60.7,58.0,5.16,5.12,3.12,1654
6551,2.19,Very Good,I,SI2,60.3,60.0,8.29,8.33,5.01,15907
25947,1.51,Very Good,I,VVS1,62.0,58.0,7.27,7.31,4.52,11512
3992,0.3,Very Good,F,VS1,60.9,63.0,4.26,4.31,2.61,704
13718,0.26,Very Good,G,VVS2,62.5,55.0,4.1,4.12,2.57,486
19045,0.32,Ideal,I,VVS2,61.5,56.0,4.42,4.4,2.71,720
4459,0.36,Ideal,G,SI1,61.4,55.0,4.61,4.64,2.84,571
7004,0.3,Premium,D,SI1,62.4,60.0,4.23,4.26,2.65,552
21539,0.41,Ideal,F,VVS2,61.8,55.0,4.77,4.81,2.96,1044
22148,0.5,Ideal,G,VVS2,62.9,57.0,5.11,5.04,3.19,1935
18357,1.07,Very Good,H,VS1,62.5,56.0,6.52,6.55,4.08,6262
16049,1.01,Very Good,I,SI2,61.8,60.0,6.34,6.37,3.93,3885
1457,0.58,Ideal,E,VS2,61.1,57.0,5.41,5.39,3.3,1984
20529,1.0,Ideal,F,SI2,61.0,55.0,6.45,6.41,3.92,3562
18035,1.09,Ideal,H,VVS1,61.4,56.0,6.64,6.67,4.09,7055
7368,0.61,Very Good,F,SI2,62.9,56.6,5.38,5.45,3.4,1437
5400,0.84,Very Good,F,SI2,62.8,57.0,5.99,6.04,3.78,2656
18945,0.35,Premium,E,VS2,61.6,58.0,4.57,4.52,2.8,984
3301,0.41,Good,E,VVS1,64.1,55.0,4.71,4.68,3.01,1298
25545,1.21,Ideal,G,VVS1,61.4,58.0,6.85,6.89,4.22,10483
12833,0.51,Good,D,SI2,63.9,55.0,5.04,5.1,3.24,1180
22102,0.3,Ideal,H,SI1,61.9,54.0,4.33,4.36,2.69,389
1064,1.5,Very Good,H,VS2,60.9,59.0,7.37,7.43,4.51,10023
10257,0.35,Premium,I,VS1,61.8,58.0,4.53,4.5,2.79,709
15346,0.41,Ideal,F,VS2,61.4,55.0,4.78,4.83,2.95,863
6177,0.51,Premium,H,VS2,58.5,61.0,5.26,5.23,3.07,1359
6695,1.57,Ideal,I,VS2,62.7,56.0,7.36,7.4,4.63,10278
11338,0.7,Very Good,F,SI1,60.0,58.0,5.75,5.79,3.46,2553
12571,0.9,Good,F,SI2,63.9,55.0,6.15,6.12,3.92,3453
3639,0.52,Ideal,H,VS1,61.7,55.0,5.21,5.17,3.2,1790
8670,1.04,Premium,F,SI1,59.5,60.0,6.62,6.59,3.93,5882
9505,0.51,Premium,F,VVS2,61.9,56.0,5.17,5.13,3.19,2310
12657,0.7,Very Good,H,SI1,63.0,55.0,5.59,5.64,3.54,2048
15638,1.21,Ideal,E,VS1,62.4,57.0,6.75,6.83,4.24,10351
10979,2.0,Fair,G,SI2,65.1,54.0,7.88,7.82,5.11,11156
13693,1.51,Good,I,VS1,63.6,57.0,7.14,7.21,4.56,9581
11027,1.5,Premium,I,SI2,62.2,61.0,7.24,7.19,4.49,7056
19679,0.33,Premium,H,VS2,62.3,58.0,4.38,4.41,2.74,521
2071,1.52,Ideal,G,VS1,59.7,57.0,7.48,7.5,4.47,13777
22562,0.72,Ideal,I,VVS1,61.3,57.0,5.75,5.77,3.53,2654
7003,0.44,Very Good,E,VVS2,59.6,59.0,4.98,4.99,2.97,1337
5358,1.13,Premium,I,SI1,61.5,60.0,6.72,6.68,4.12,4854
7513,0.58,Premium,E,VS1,61.8,55.0,5.39,5.35,3.32,2192
3871,0.97,Good,I,VS2,64.5,61.0,6.16,6.21,3.99,4355
4150,1.01,Good,D,SI2,63.6,57.0,6.39,6.35,4.05,4805
7104,0.38,Ideal,E,VVS2,62.4,56.0,4.69,4.63,2.91,1097
25730,2.2,Premium,G,SI1,60.5,55.0,8.49,8.42,5.11,18193
2176,0.3,Ideal,H,VVS2,61.6,55.0,4.34,4.3,2.66,776
738,0.31,Ideal,D,VVS2,60.9,57.0,4.38,4.42,2.68,777
7896,0.35,Ideal,H,VS2,61.2,56.0,4.53,4.56,2.78,571
6642,0.32,Ideal,D,SI2,62.6,56.0,4.38,4.4,2.75,477
15287,1.09,Ideal,G,VS2,62.2,55.0,6.61,6.65,4.13,7961
6394,1.03,Premium,H,SI1,61.1,59.0,6.56,6.5,3.99,4603
4722,1.01,Premium,G,VS1,60.2,59.0,6.58,6.51,3.94,6618
14085,0.32,Ideal,F,VVS1,61.4,56.0,4.42,4.38,2.7,990
1095,1.51,Premium,F,VS2,61.8,56.0,7.46,7.32,4.57,12899
18398,0.3,Very Good,D,VS2,62.9,56.0,4.24,4.28,2.68,710
281,0.7,Good,H,VVS1,62.7,56.0,5.6,5.66,3.53,2877
21148,2.04,Ideal,G,SI1,61.9,58.0,8.12,8.16,5.04,18153
21961,1.01,Good,F,VS1,59.0,62.0,6.56,6.6,3.88,6794
11658,0.36,Very Good,G,VS1,61.8,56.0,4.57,4.6,2.84,741
24125,0.71,Ideal,I,VVS2,60.6,57.0,5.73,5.78,3.49,2463
25674,0.26,Very Good,D,VS1,63.3,57.0,4.03,4.06,2.56,420
6751,0.32,Premium,G,VS2,60.8,59.0,4.44,4.41,2.69,720
14332,0.41,Ideal,D,VS1,62.8,57.0,4.76,4.73,2.98,1230
14173,1.5,Good,E,SI2,64.5,58.0,7.06,7.11,4.57,8492
17590,0.77,Very Good,J,SI1,63.3,57.0,5.84,5.79,3.68,2010
9427,1.1,Ideal,F,I1,61.3,57.0,6.68,6.62,4.08,3690
1297,1.01,Very Good,D,SI2,60.3,57.0,6.51,6.56,3.94,4588
6588,1.34,Ideal,G,VVS1,62.2,56.0,7.11,7.04,4.4,11640
6414,0.71,Ideal,G,SI1,61.3,55.0,5.73,5.79,3.53,3007
19521,0.33,Ideal,F,VVS1,61.1,55.0,4.48,4.52,2.75,854
20889,1.14,Premium,H,SI1,62.5,58.0,6.71,6.67,4.18,4948
12888,0.26,Very Good,E,VVS1,63.4,59.0,4.0,4.04,2.55,554
8158,1.53,Very Good,E,VS1,60.7,60.0,7.38,7.52,4.52,14931
17652,0.31,Ideal,E,SI1,62.1,56.0,4.35,4.38,2.71,582
23863,1.01,Fair,G,VS2,64.4,58.0,6.25,6.18,4.0,4887
25418,0.7,Fair,I,VS2,64.7,60.0,5.55,5.49,3.57,2117
25643,0.33,Ideal,E,VVS2,61.0,54.0,4.52,4.49,2.75,950
9069,1.29,Premium,G,SI2,61.1,59.0,7.03,6.95,4.27,6116
17571,0.31,Premium,F,VS2,62.4,58.0,4.34,4.31,2.7,802
10936,0.53,Premium,H,VS1,60.5,57.0,5.34,5.27,3.21,1607
7476,1.33,Ideal,H,SI1,62.7,56.0,7.04,6.99,4.4,7217
25559,0.41,Ideal,F,VVS2,,56.0,4.82,4.78,2.93,1192
7158,0.93,Premium,J,VS2,61.1,59.0,6.34,6.32,3.87,3125
5865,0.9,Very Good,E,VS1,62.3,56.0,6.1,6.19,3.83,5001
21350,0.9,Good,F,SI2,63.2,58.0,6.09,6.12,3.86,3318
7230,0.55,Ideal,F,SI1,61.8,55.0,5.27,5.22,3.24,1415
1426,1.37,Very Good,I,SI2,62.2,59.0,7.07,7.17,4.43,5834
9458,0.31,Premium,G,VS2,61.7,59.0,4.34,4.31,2.67,698
19265,1.01,Premium,E,VS2,60.4,58.0,6.51,6.47,3.92,6787
23047,1.03,Ideal,G,SI1,62.4,57.0,6.52,6.47,4.05,4764
21823,0.39,Good,J,VS1,63.5,58.0,4.59,4.64,2.93,616
22122,0.55,Ideal,H,SI1,61.5,54.0,5.3,5.33,3.27,1248
20035,1.1,Ideal,J,SI1,62.2,55.0,6.62,6.65,4.13,4275
9242,0.34,Good,G,VVS2,58.0,61.0,4.56,4.58,2.65,826
7900,0.83,Premium,G,SI2,61.6,57.0,6.06,6.02,3.72,2749
15906,1.52,Premium,D,SI1,60.2,58.0,7.49,7.46,4.5,12502
6946,0.85,Ideal,D,VVS1,62.0,56.0,6.05,6.11,3.77,7230
3722,0.9,Very Good,F,SI1,63.4,58.0,6.09,6.12,3.87,3950
25525,1.63,Very Good,I,SI1,62.0,54.0,7.6,7.67,4.73,9090
10744,0.32,Ideal,D,VS2,62.7,57.0,4.4,4.44,2.77,758
15969,0.4,Very Good,J,SI1,58.9,59.0,4.84,4.87,2.86,603
432,0.51,Good,D,SI2,63.9,55.0,5.1,5.04,3.24,1268
18885,0.9,Very Good,E,VS2,62.9,57.0,6.16,6.18,3.88,4580
24111,0.73,Very Good,F,VVS1,60.6,56.0,5.79,5.83,3.52,3720
10938,1.56,Good,I,VS2,57.2,62.0,7.72,7.66,4.4,9784
12303,1.51,Premium,H,SI2,62.4,58.0,7.36,7.31,4.58,8388
20875,1.22,Ideal,G,VS1,62.2,56.0,6.88,6.85,4.27,9292
19199,0.41,Ideal,E,VS1,61.8,55.0,4.75,4.8,2.95,1079
356,0.6,Premium,D,SI1,62.9,58.0,5.39,5.33,3.37,1799
6474,0.41,Premium,G,VS2,61.3,57.0,4.8,4.76,2.93,1061
9018,1.6,Fair,F,SI2,65.0,56.0,7.35,7.26,4.8,6272
10494,0.3,Ideal,G,VS1,62.3,56.0,4.32,4.29,2.68,776
14408,0.91,Good,E,SI2,63.9,61.0,6.03,6.09,3.87,3538
6638,1.21,Very Good,J,VS2,60.9,58.0,6.86,6.91,4.19,4816
25115,1.52,Premium,I,VVS2,61.6,58.0,7.41,7.37,4.55,11021
5361,0.31,Good,D,SI1,63.8,57.0,4.29,4.33,2.75,533
11546,1.0,Premium,D,VS1,61.9,55.0,6.4,6.36,3.95,8333
9389,0.3,Premium,E,VS2,62.5,59.0,4.3,4.27,2.68,844
18618,1.21,Premium,G,VS2,62.2,58.0,6.85,6.81,4.25,7996
13847,0.33,Ideal,G,VS1,61.7,56.0,4.44,4.47,2.75,666
25303,1.5,Fair,H,I1,65.5,58.0,7.02,6.96,4.58,5645
10512,0.32,Premium,F,VS2,61.7,58.0,4.41,4.38,2.71,828
25201,0.31,Good,G,VVS1,58.0,62.0,4.42,4.47,2.58,761
770,0.51,Premium,D,SI1,60.9,59.0,5.19,5.13,3.14,1687
17174,2.04,Premium,J,VS1,62.6,58.0,8.11,8.06,5.06,14660
14762,0.9,Very Good,G,VS2,63.1,56.0,6.14,6.04,3.84,4309
9362,0.37,Premium,F,VS2,60.5,59.0,4.67,4.62,2.81,894
1578,0.4,Premium,D,SI2,62.1,60.0,4.69,4.75,2.93,666
19085,1.52,Ideal,F,SI2,61.8,58.0,7.38,7.4,4.57,10316
26407,0.32,Ideal,G,VVS2,61.7,57.0,4.41,4.44,2.73,730
24034,0.74,Premium,F,SI1,62.7,59.0,5.78,5.73,3.61,2553
26619,0.71,Good,E,SI1,61.5,61.0,5.64,5.67,3.48,2573
20097,0.71,Ideal,D,VS2,60.1,56.0,5.77,5.83,3.48,4029
46,1.01,Premium,F,I1,62.6,57.0,6.42,6.3,3.99,2257
9990,0.4,Ideal,F,VVS2,62.4,57.0,4.69,4.73,2.94,1088
15077,0.3,Premium,G,VVS1,62.7,59.0,4.27,4.22,2.66,1013
10888,2.18,Premium,J,VS2,60.1,58.0,8.46,8.41,5.07,15465
25656,0.32,Very Good,F,VS2,63.2,58.0,4.35,4.32,2.74,828
17155,0.34,Ideal,E,VS2,62.4,55.0,4.48,4.53,2.81,745
1868,0.4,Ideal,F,VVS1,61.3,55.0,4.78,4.75,2.92,1323
17509,0.5,Premium,D,SI1,60.7,59.0,5.11,5.04,3.08,1235
20056,0.37,Premium,F,SI1,61.6,59.0,4.67,4.62,2.86,791
3634,0.44,Ideal,F,VVS2,60.9,55.0,4.96,4.92,3.01,1253
25513,1.01,Very Good,H,SI1,62.7,59.0,6.27,6.33,3.95,4242
4720,0.42,Ideal,D,SI1,61.7,56.0,4.83,4.79,2.97,1040
15326,1.53,Very Good,E,SI1,62.6,57.0,7.25,7.41,4.59,12386
24507,0.33,Ideal,D,VS1,61.0,56.0,4.47,4.45,2.72,1077
16618,0.51,Premium,G,VS1,62.3,58.0,5.13,5.08,3.18,1781
7710,1.05,Premium,D,SI1,59.3,58.0,6.74,6.68,3.98,6174
9113,1.0,Good,D,SI2,58.1,65.0,6.54,6.48,3.78,4427
17780,2.0,Ideal,I,VS1,62.0,57.0,8.04,7.99,4.97,17607
17049,0.3,Ideal,G,IF,62.3,56.0,4.31,4.32,2.69,863
7180,0.35,Ideal,I,VVS2,62.3,57.0,4.49,4.53,2.81,614
13772,0.34,Very Good,H,VS2,63.1,56.0,4.46,4.41,2.8,689
10092,0.38,Premium,E,VS1,60.2,58.0,4.71,4.66,2.82,1069
992,0.36,Ideal,G,VS1,61.4,56.0,4.55,4.6,2.81,949
11369,0.9,Premium,G,SI1,62.6,62.0,6.08,6.06,3.8,3669
21790,0.48,Premium,G,SI1,59.7,59.0,5.07,5.04,3.02,960
14087,0.9,Premium,H,VS1,62.9,58.0,6.12,6.06,3.83,4234
26932,1.07,Ideal,G,VS2,61.9,55.0,6.55,6.57,4.06,7275
6942,0.51,Ideal,G,VS1,60.9,56.0,5.16,5.19,3.15,1708
11854,1.52,Very Good,J,VS2,63.5,58.0,7.28,7.24,4.61,7504
18132,0.55,Ideal,F,SI2,61.1,56.0,5.25,5.33,3.24,1313
6298,1.01,Premium,H,VS2,62.6,60.0,6.39,6.36,3.99,4745
10850,1.53,Premium,I,VS1,62.4,59.0,7.3,7.34,4.57,10729
9513,0.57,Very Good,I,SI1,61.8,57.0,5.31,5.34,3.29,1173
18015,0.33,Ideal,G,VVS1,,56.0,4.47,4.5,2.74,838
17813,0.51,Ideal,E,SI2,62.7,53.0,5.12,5.09,3.2,1265
1712,0.71,Good,G,SI1,63.6,56.0,5.65,5.67,3.6,2428
12846,0.33,Premium,E,VS2,62.0,60.0,4.46,4.41,2.75,829
11086,0.9,Premium,F,VS1,62.7,58.0,6.14,6.17,3.86,5088
18232,0.33,Very Good,H,VVS1,62.5,55.0,4.43,4.47,2.78,692
19928,0.32,Ideal,D,VS2,62.2,56.0,4.36,4.39,2.72,758
775,0.41,Ideal,I,VVS1,61.7,57.0,4.73,4.76,2.93,875
21037,1.21,Very Good,I,SI2,62.1,59.0,6.8,6.86,4.24,4791
4744,2.28,Ideal,G,SI2,61.6,57.0,8.44,8.37,5.18,13907
4537,1.22,Premium,F,VS2,62.0,58.0,6.86,6.89,4.26,8576
377,0.32,Ideal,I,VS1,62.4,54.0,4.38,4.4,2.74,523
13921,1.23,Ideal,G,VS2,62.4,57.0,6.83,6.88,4.28,8085
1969,0.54,Premium,E,SI1,61.6,61.0,5.23,5.2,3.21,1637
12456,1.0,Very Good,G,SI1,61.0,56.7,6.44,6.47,3.94,5522
7159,0.77,Ideal,G,VS2,61.8,54.0,5.91,5.94,3.66,3300
4268,1.0,Ideal,E,SI1,62.7,57.0,6.39,6.49,4.04,5622
10879,1.52,Very Good,I,SI1,62.8,62.0,7.23,7.29,4.56,9129
24289,1.51,Very Good,E,VS2,60.8,60.0,7.3,7.36,4.46,14338
10583,0.31,Ideal,G,SI1,62.8,55.0,4.38,4.32,2.73,593
724,0.23,Very Good,E,VVS1,61.8,59.0,3.89,3.91,2.41,472
15622,0.32,Premium,H,VS1,61.3,60.0,4.33,4.38,2.67,561
6593,1.02,Premium,F,SI2,61.0,58.0,6.49,6.52,3.97,4043
7754,0.32,Ideal,G,VS1,61.2,56.0,4.41,4.45,2.71,645
19410,0.71,Ideal,H,SI1,62.1,57.0,5.68,5.73,3.54,2313
6827,0.67,Good,F,VS1,64.4,57.0,5.55,5.6,3.6,2244
24518,0.7,Good,F,VS1,59.7,63.0,5.76,5.79,3.45,2819
6700,1.4,Very Good,G,VS1,62.6,58.0,7.03,7.07,4.41,11262
441,2.01,Very Good,J,SI1,59.3,62.0,8.15,8.2,4.85,12257
12471,0.35,Ideal,D,SI1,61.6,55.0,4.53,4.56,2.8,644
14843,0.7,Very Good,E,SI1,62.7,59.0,5.63,5.67,3.54,2753
3574,0.3,Good,I,SI1,64.1,57.0,4.25,4.3,2.74,391
6529,2.0,Ideal,J,VS2,61.0,57.0,8.08,8.13,4.94,14323
20665,0.42,Ideal,G,VS1,62.0,55.0,4.78,4.83,2.98,921
25252,0.29,Very Good,G,VVS2,61.9,56.0,4.27,4.3,2.65,541
21783,1.15,Good,H,SI1,60.2,61.0,6.74,6.84,4.09,5005
4120,0.57,Fair,F,SI1,65.8,58.0,5.2,5.1,3.39,1133
22518,0.7,Premium,G,VS2,61.8,60.0,5.66,5.63,3.49,2479
4986,1.2,Ideal,G,VVS2,61.1,56.0,6.88,6.91,4.21,10454
9297,0.52,Premium,D,SI1,58.7,58.0,5.32,5.28,3.11,1720
16065,0.57,Ideal,G,VS2,60.7,56.0,5.4,5.37,3.27,1313
2570,0.29,Ideal,E,VS1,60.6,55.0,4.33,4.35,2.63,619
20089,0.49,Premium,H,VS2,59.5,62.0,5.14,5.12,3.05,1103
9627,0.71,Ideal,I,VS1,61.6,54.7,5.71,5.85,3.54,2397
11875,1.82,Fair,H,I1,67.3,58.0,7.5,7.47,5.04,5993
1141,0.72,Premium,J,VS2,61.4,58.0,5.74,5.76,3.53,1846
19786,1.32,Premium,F,VS1,61.7,59.0,6.95,6.99,4.3,10977
14504,0.72,Ideal,F,SI1,61.7,59.0,5.75,5.79,3.56,2706
20778,0.43,Very Good,H,SI1,61.5,58.0,4.8,4.86,2.97,716
16442,2.0,Fair,F,I1,66.1,57.0,7.84,7.7,5.14,6532
12504,0.41,Ideal,E,VS1,61.4,57.0,4.79,4.82,2.95,1079
5326,0.41,Premium,D,VS2,61.8,58.0,4.76,4.79,2.95,846
11053,0.75,Premium,E,VS2,61.8,58.0,5.83,5.85,3.61,3206
16508,0.51,Ideal,D,VS1,60.9,57.0,5.2,5.17,3.16,1845
7718,0.33,Very Good,G,VVS2,63.0,57.0,4.38,4.42,2.77,752
22965,0.54,Ideal,H,SI1,61.0,56.0,5.24,5.28,3.21,1154
26752,0.53,Ideal,E,VVS1,61.5,54.0,5.25,5.23,3.22,3352
15412,1.2,Fair,I,SI1,66.2,59.0,6.55,6.47,4.31,4368
2038,0.71,Fair,F,VS1,57.3,67.0,5.96,5.76,3.36,2707
11845,0.53,Very Good,D,VS1,60.5,58.0,5.27,5.3,3.2,2170
8393,1.25,Ideal,I,SI1,59.6,59.0,7.01,7.09,4.2,6066
21274,0.71,Premium,F,SI1,61.6,60.0,5.79,5.73,3.55,2381
7385,1.03,Fair,I,SI2,65.2,56.0,6.42,6.35,4.16,3530
333,0.32,Ideal,E,VVS2,61.3,55.0,4.41,4.43,2.71,1010
24329,0.71,Good,F,SI1,64.3,57.0,5.62,5.55,3.59,2125
1506,0.4,Ideal,D,VVS2,61.4,56.0,4.75,4.8,2.93,1078
23257,0.33,Ideal,E,VVS2,61.2,57.0,4.47,4.45,2.73,1114
20541,0.55,Ideal,F,SI1,60.2,56.0,5.32,5.37,3.22,1448
17871,0.31,Premium,F,IF,61.5,58.0,4.33,4.35,2.67,979
14609,1.52,Ideal,G,SI2,61.3,57.0,7.39,7.36,4.52,8852
21534,1.0,Premium,E,VS1,58.7,62.0,6.6,6.55,3.86,7392
25336,0.3,Premium,D,VS1,60.7,58.0,4.36,4.34,2.64,848
21358,1.21,Ideal,I,VVS2,62.2,55.0,6.79,6.83,4.23,7134
24101,0.3,Ideal,F,VVS1,61.9,57.0,4.32,4.3,2.67,995
5907,0.31,Premium,G,VS2,61.2,59.0,4.36,4.4,2.68,471
13035,1.21,Premium,G,VS2,60.3,60.0,6.89,6.83,4.14,8294
8122,0.54,Ideal,E,VS1,61.0,56.0,5.24,5.35,3.23,1939
3327,0.44,Ideal,I,VVS2,61.1,57.0,4.91,4.95,3.01,957
427,0.3,Ideal,G,SI1,62.2,57.0,4.26,4.29,2.66,477
17413,0.37,Ideal,J,SI1,62.2,53.0,4.63,4.67,2.89,451
4536,1.77,Good,J,SI2,63.4,60.0,7.61,7.65,4.84,8109
20910,1.55,Very Good,F,VS1,61.6,56.0,7.38,7.45,4.57,15658
12072,0.56,Ideal,E,SI1,60.9,56.0,5.32,5.35,3.25,1580
24318,0.32,Ideal,G,SI2,62.5,57.0,4.38,4.35,2.73,540
11413,0.51,Ideal,D,VS2,,57.0,5.18,5.21,3.16,1769
4091,1.25,Ideal,J,VVS2,62.1,56.0,6.81,6.84,4.24,5980
22898,2.1,Very Good,I,SI2,60.6,60.0,8.29,8.33,5.04,12612
